"ISSUENAME","KENDALLPVALUE","KENDALLTAU","MANNWHITNEYPVALUE","PEARSONCOR","PEARSONPVALUE","PROJECTNAME","SHAPIROWILKPVALUE"
"squid.ModifiersOrderCheck","0.116715750353545","0.0386638879759716","1.26815190011162e-28","0.0164402455365597","0.513880859921222","QC:jasperreports","6.65094513595793e-66"
"squid.RedundantThrowsDeclarationCheck","0.509535317185489","0.0162746341154321","5.32186876004158e-34","-0.000111353538907398","0.996472316041692","QC:jasperreports","9.24414859000514e-67"
"squid.RightCurlyBraceStartLineCheck","0.524922484354624","-0.0157068212356964","2.88985097418629e-43","-0.00880415358625328","0.726656069257123","QC:jasperreports","4.4737561086042e-67"
"squid.S00100","0.603799493799498","-0.0128225332558077","6.50156493433882e-44","-0.00680793968076118","0.786919083003759","QC:jasperreports","3.46749613948943e-67"
"squid.S00105","0.0822749550500807","-0.0429418308185162","0","-0.0242838569497177","0.334877130286304","QC:jasperreports","4.04224367116412e-67"
"squid.S00107","0.000944101361799341","0.0816418080299311","8.55883273971204e-38","0.0569552448966762","0.0236199966562431","QC:jasperreports","2.62243832236429e-66"
"squid.S00108","6.2726299639203e-07","0.122450371029173","9.2983183716897e-20","0.224466007275894","1.74995578091554e-19","QC:jasperreports","8.82695552503109e-65"
"squid.S00112","0.298402245706192","-0.025680702353239","3.55331416745749e-40","-0.0135711285189773","0.589977453717161","QC:jasperreports","9.37353198960545e-67"
"squid.S00115","0.0457967428591101","-0.049068125259689","2.35071242313465e-22","-0.00929335329021722","0.712126168364559","QC:jasperreports","4.53399262447802e-67"
"squid.S00116","3.18392312348946e-20","0.227460986570068","1.06317022539041e-13","0.278012583830283","2.03811664389094e-29","QC:jasperreports","9.12395652423102e-63"
"squid.S00117","0.00674981145555466","0.0669190215352576","1.18292095756762e-42","0.00692493058731447","0.783347888480855","QC:jasperreports","3.18778581869723e-67"
"squid.S00122","0.524922484354624","-0.0157068212356964","3.56788489942226e-43","-0.00860164897097762","0.732699954424506","QC:jasperreports","4.35787545616228e-67"
"squid.S106","0.226154774211966","-0.029657741565959","9.66504914295684e-13","0.0321598553031498","0.201516573427679","QC:jasperreports","1.31198830736101e-63"
"squid.S1066","2.62823274753883e-07","0.12702107525741","1.03494090964386e-29","0.0505622111933483","0.0445513604188422","QC:jasperreports","1.11155864671922e-65"
"squid.S1067","4.14500198259246e-08","0.135193303988376","1.1487563258982e-28","0.0650457942532183","0.00972682978292025","QC:jasperreports","7.56061303220652e-66"
"squid.S1068","0.713743655652204","-0.00906546364895899","1.12822103806669e-44","-0.00578493108642067","0.818329898264928","QC:jasperreports","3.08495695928987e-67"
"squid.S1118","0.298400696258541","-0.0256980648774442","2.3994376051624e-40","-0.0163986686315215","0.514946037914024","QC:jasperreports","1.44538844669299e-66"
"squid.S1126","0.603799493799498","-0.0128225332558077","5.83742513989438e-44","-0.00701630565703037","0.78056179164248","QC:jasperreports","3.55587007617755e-67"
"squid.S1132","0.750590138648361","0.00783638392740888","2.83112589291248e-32","0.0130619610377549","0.604005229106727","QC:jasperreports","2.41488185595931e-66"
"squid.S1133","1.351739937787e-15","0.190334317143","9.02398693560032e-06","0.0545167411017563","0.0302953585170384","QC:jasperreports","4.5393486437263e-64"
"squid.S1134","3.88218982445548e-13","0.178685388362996","7.47445408504067e-19","0.105636673445053","2.59821518587248e-05","QC:jasperreports","1.20633998684827e-64"
"squid.S1135","5.57138011426987e-09","0.143830906286229","1.33612199791772e-27","0.12704739515054","4.08455354770508e-07","QC:jasperreports","5.45728108996379e-65"
"squid.S1141","0.159911107271541","0.0347111782022073","2.15151541311867e-37","0.0153541091442416","0.542078202107481","QC:jasperreports","2.03199307295449e-66"
"squid.S1147","2.96159642900098e-05","0.103210468671033","4.96338525299403e-44","0.0892190138059484","0.000385910608471105","QC:jasperreports","4.04224367116412e-67"
"squid.S1148","0.462727199183393","-0.0181409892554123","1.13328724234069e-42","-0.0104631569173147","0.67781050720299","QC:jasperreports","5.68339214549046e-67"
"squid.S1149","6.86385335398257e-06","0.110508692308197","1.35568364740204e-17","0.101960719621788","4.92940652168879e-05","QC:jasperreports","1.77458777430769e-65"
"squid.S1151","3.52869705355197e-06","0.113769157214855","6.73057169831671e-19","0.251713641262803","3.04254420895042e-24","QC:jasperreports","1.00455171533747e-64"
"squid.S1153","0.713743655652204","-0.00906546364895899","1.23885033249821e-44","-0.00578493108642067","0.818329898264928","QC:jasperreports","3.08495695928987e-67"
"squid.S1155","2.17598648252881e-13","0.180506150240592","4.41257819714563e-19","0.213093110344631","1.13467278587507e-17","QC:jasperreports","1.55126245052732e-64"
"squid.S1157","0.713743655652204","-0.00906546364895899","1.23885033249821e-44","-0.00578493108642067","0.818329898264928","QC:jasperreports","3.08495695928987e-67"
"squid.S1160","0.00220235530457188","0.0756580450277482","1.23885033249821e-44","0.177821223395152","1.10130400278267e-12","QC:jasperreports","3.08495695928987e-67"
"squid.S1161","2.4532126952727e-05","0.104095997105683","5.74065771548595e-35","0.438115003607621","4.7586866729112e-75","QC:jasperreports","1.97639681297514e-66"
"squid.S1166","0.00057826704755865","0.0843886487264198","2.06054601126065e-12","0.104639959566406","3.09734651503138e-05","QC:jasperreports","5.29656129287652e-64"
"squid.S1168","0.00595599028784763","0.067944804240568","7.80543768649445e-36","0.11485365691845","4.75239125251142e-06","QC:jasperreports","5.52065471372141e-66"
"squid.S1170","0.000827401038772154","0.0826262578024913","2.81823094954743e-43","0.546853443011614","7.75022126427111e-124","QC:jasperreports","5.14039694704647e-67"
"squid.S1171","0.603799493799498","-0.0128225332558077","6.7202632237865e-44","-0.00793907988619277","0.752588973131093","QC:jasperreports","3.97509909200917e-67"
"squid.S1172","0.901916845900209","-0.00304282655801704","1.62071553585076e-39","-0.00178230920045587","0.943583247073497","QC:jasperreports","1.23131965307984e-66"
"squid.S1181","0.0317437646046585","0.0530535800999501","4.89530854759151e-42","0.0187051731980099","0.457628839642894","QC:jasperreports","6.4634453191334e-67"
"squid.S1182","3.84584927217624e-07","0.125452824650857","1.22150090056308e-28","0.0507168769111368","0.0439026860047212","QC:jasperreports","5.01473909036058e-65"
"squid.S1185","0.777176796088874","0.00699024172707088","7.79204906720627e-41","0.00104488531372329","0.966907373842454","QC:jasperreports","8.20240300728766e-67"
"squid.S1186","6.78185784674702e-07","0.121828425847599","1.49369903311166e-11","0.125312174933937","5.87619196842103e-07","QC:jasperreports","5.78393247714956e-65"
"squid.S1188","3.34420298102969e-13","0.179817715599141","2.85695555778469e-40","0.371695917781881","6.54382423355239e-53","QC:jasperreports","1.31084157652351e-66"
"squid.S1192","0.17475782922936","0.0331597739327517","2.4761663462056e-06","0.18547573490546","1.09511204855722e-13","QC:jasperreports","1.4214912976835e-66"
"squid.S1193","0.713743655652204","-0.00906546364895899","1.12822103806669e-44","-0.00578493108642067","0.818329898264928","QC:jasperreports","3.08495695928987e-67"
"squid.S1197","0.000109414731523537","0.0955542311653963","1.79394773048976e-38","0.0822888991586803","0.00106470457845678","QC:jasperreports","7.18942240810658e-67"
"squid.S1199","2.9162698410195e-10","0.154136393433694","2.78273031376724e-12","0.164895997694886","4.32776432050765e-11","QC:jasperreports","9.31861699553695e-65"
"squid.S1210","3.48618142384949e-05","0.102289555698753","4.96338525299403e-44","0.0892190138059484","0.000385910608471105","QC:jasperreports","4.04224367116412e-67"
"squid.S1213","9.96455224873356e-13","0.171614613110238","0.0109409864380403","0.101432336729233","5.39536142435491e-05","QC:jasperreports","1.11737528827092e-65"
"squid.S1214","0.00987406526272817","-0.0637641454210033","5.61879124213951e-22","-0.0406897210477887","0.106037805592643","QC:jasperreports","4.15439253096281e-64"
"squid.S1220","0.00082526026000773","-0.0826440204208748","4.8276916694527e-13","-0.0527375081245186","0.0361345922398093","QC:jasperreports","1.16510281751151e-62"
"squid.S1226","0.000875338586671079","0.0820199102363334","1.35677581880063e-24","0.158659850231575","2.30045025765966e-10","QC:jasperreports","6.68931056094394e-65"
"squid.S1244","0.00258455538185761","0.0743298079912326","8.24034724851823e-34","0.185455352472012","1.10201096004632e-13","QC:jasperreports","7.09523193263498e-66"
"squid.S128","0.0338139152955186","0.052420987458898","5.63052652629082e-42","0.0110871654545795","0.659769623330144","QC:jasperreports","6.37289940788516e-67"
"squid.S1301","0.355196167398023","0.022821411006724","3.54617642685542e-36","0.0144278084585075","0.566720311162845","QC:jasperreports","3.22212001706158e-66"
"squid.S1312","2.72567889466353e-09","0.146974857662775","1.64234615440165e-09","0.245981587399499","3.42347123033264e-23","QC:jasperreports","6.00043910287379e-62"
"squid.S134","3.25746879800798e-22","0.236030340993367","3.21425605245167e-05","0.20488663999481","1.99412819041105e-16","QC:jasperreports","1.28249528331156e-64"
"squid.S135","0.185325974159406","0.0327260031009605","2.45012848596188e-43","0.0189662075928299","0.451375326132774","QC:jasperreports","4.42264042953947e-67"
"squid.S1481","0.411473210053525","-0.0202877134357332","4.88299835504585e-42","-0.0074926037429215","0.76608538893585","QC:jasperreports","3.74478921717144e-67"
"squid.S1488","0.854097022227186","0.00454037930096375","3.5515164108511e-21","0.0171308649125458","0.496356483924766","QC:jasperreports","1.65087336315426e-65"
"squid.S1596","0.603799418396595","-0.0128245658361891","6.51844261550087e-44","-0.00818372147839766","0.745225386877828","QC:jasperreports","4.04224367116412e-67"
"squid.S1700","0.713743655652204","-0.00906546364895899","1.12822103806669e-44","-0.00578493108642067","0.818329898264928","QC:jasperreports","3.08495695928987e-67"
"squid.S1764","0.00315493509782818","0.0729576941535902","1.12822103806669e-44","0.063067376844169","0.0121899920282255","QC:jasperreports","3.08495695928987e-67"
"squid.S1872","0.465707465508521","0.0180232297639363","1.06848607446792e-42","0.0137180947250588","0.585956538661497","QC:jasperreports","4.18057659061677e-67"
"squid.S1905","0.603799493799498","-0.0128225332558077","5.44506377115126e-44","-0.00776326761729824","0.757894801162179","QC:jasperreports","3.89523208339897e-67"
"squid.S1948","0.0268966781054282","0.054530170506845","1.51490002742302e-28","0.33322282887293","2.96931966177451e-42","QC:jasperreports","7.45935247753806e-66"
"squid.S2066","4.40183753457518e-05","0.100959348072127","4.96338525299403e-44","0.0729852245918907","0.00371071674741885","QC:jasperreports","4.04224367116412e-67"
"squid.S2068","0.524922256027003","-0.0157118035740408","2.14074806520019e-43","-0.0100261502818603","0.690556510808467","QC:jasperreports","5.14039694704647e-67"
"squid.S2111","0.0107038759592641","0.0630724811321189","1.12822103806669e-44","0.0171658382237759","0.495477590097433","QC:jasperreports","3.08495695928987e-67"
"squid.S2118","0.00315493509782818","0.0729576941535902","1.12822103806669e-44","0.063067376844169","0.0121899920282255","QC:jasperreports","3.08495695928987e-67"
"squid.S2130","0.057000774677179","0.046974224515685","1.57630666928142e-33","0.0164503248080867","0.513622806979767","QC:jasperreports","3.41371405438939e-66"
"squid.S2131","0.00663153576836845","0.0670744026020654","1.18884744688844e-42","0.523922200807692","4.99087572461221e-112","QC:jasperreports","6.2070347545388e-67"
"squid.S2157","0.199948639359912","0.0316743274178802","2.14074806520019e-43","0.0297509635248165","0.237392867302023","QC:jasperreports","5.14039694704647e-67"
"squid.S2166","0.330852045452601","-0.0240306915703146","6.11457954194309e-41","-0.0153346701367297","0.542589796803609","QC:jasperreports","1.19347771515588e-66"
"squid.S2178","0.00315493509782818","0.0729576941535902","1.23885033249821e-44","0.063067376844169","0.0121899920282255","QC:jasperreports","3.08495695928987e-67"
"squid.S2184","0.521531971474854","0.015822171549217","9.1756002702258e-38","-0.0051787227054765","0.837085085746951","QC:jasperreports","6.97996680495222e-67"
"squid.S2250","0.000834149441694127","0.0825705421869805","2.14074806520019e-43","0.440781139527143","4.79061316524773e-76","QC:jasperreports","5.14039694704647e-67"
"squid.S2272","0.603799418396595","-0.0128245658361891","4.96338525299403e-44","-0.00818372147839766","0.745225386877828","QC:jasperreports","4.04224367116412e-67"
"squid.S2386","0.462727199183393","-0.0181409892554123","1.21874869772522e-42","-0.00964698749925734","0.701687038454474","QC:jasperreports","5.04521704892917e-67"
"squid.S2440","0.00315493509782818","0.0729576941535902","1.12822103806669e-44","0.063067376844169","0.0121899920282255","QC:jasperreports","3.08495695928987e-67"
"squid.S2447","0.713743655652204","-0.00906546364895899","1.33796401173855e-44","-0.00578493108642067","0.818329898264928","QC:jasperreports","3.08495695928987e-67"
"squid.SwitchLastCaseIsDefaultCheck","1.24321864781202e-05","0.107820892796899","3.33094451988912e-30","0.119651985055808","1.86119542065261e-06","QC:jasperreports","1.1815309047816e-65"
"squid.UnusedPrivateMethod","0.0378169674947106","0.0513098941790642","1.09119329281311e-39","0.0446237209736605","0.0762825414506883","QC:jasperreports","4.7067520999962e-67"
"squid.UselessImportCheck","0.603799493799498","-0.0128225332558077","5.44506377115126e-44","-0.00776326761729823","0.757894801162179","QC:jasperreports","3.89523208339897e-67"
"squid.UselessParenthesesCheck","0.603799493799498","-0.0128225332558077","5.68833165323819e-44","-0.00731881487804172","0.771358300621333","QC:jasperreports","3.68993826080618e-67"
"code_smells.antisingleton","0.335074276132046","0.0699034409251658","0.239868511350689","0.11172439738006","0.128963240174184","QC:javacc","8.49434398411041e-25"
"code_smells.baseclass_abstract","4.13636596218678e-07","0.367128630760674","0.00117503887815111","0.471892264864377","1.05283827863848e-11","QC:javacc","3.84554963237285e-29"
"code_smells.class_data_private","0.0370142276335997","0.151244465732965","0.00175617982706993","0.231132674649722","0.00150317227826773","QC:javacc","7.85866682538815e-23"
"code_smells.complex_class","3.22595654690417e-05","0.301450863401019","0.0317520534892857","0.330062126806634","4.21087874480419e-06","QC:javacc","8.26474029160876e-24"
"code_smells.lazy_class","0.606382528735631","-0.0373645653756241","0.00340869841170271","-0.0329275324872333","0.655477800735886","QC:javacc","8.01431208389227e-29"
"code_smells.long_method","0.591646362557475","0.0389025146720862","0.0597595736383187","0.0115994607582434","0.875138931452552","QC:javacc","4.45172170754232e-24"
"code_smells.long_parameter_list","0.0154608829429468","0.175595512271593","0.358233418812321","0.153571288745644","0.0363719785453265","QC:javacc","6.91891386262823e-27"
"code_smells.many_field_attributes_not_complex","0.767334013194288","-0.0214555172124909","0.000339751721003351","-0.0189076798550313","0.797834305114913","QC:javacc","1.62959194493717e-29"
"code_smells.spaghetti_code","0.00384839771339013","0.209601391272133","0.175585659095147","0.261602716906966","0.000310057103497741","QC:javacc","2.62391416807048e-27"
"common.java.DuplicatedBlocks","0.693562139858568","0.0285740258317006","1.33259775145594e-06","0.0243685812948063","0.741285301380619","QC:javacc","2.7373739073909e-21"
"squid.AssignmentInSubExpressionCheck","0.796531441512672","0.0182937566482572","0.149179757737407","0.0701747287422888","0.341209654308227","QC:javacc","8.78066773050465e-27"
"squid.ClassCyclomaticComplexity","1.24378559715106e-05","0.3168877010324","0.0188262067616603","0.381271790150888","7.91751001897122e-08","QC:javacc","2.9282639027866e-28"
"squid.ClassVariableVisibilityCheck","0.225965087917396","0.0830805508144272","1.11022675637363e-08","0.246213804607623","0.00070513764002318","QC:javacc","5.52292692288869e-25"
"squid.CommentedOutCodeLine","0.0126251626713509","0.177898297665033","0.699696672014649","0.0236877107009599","0.748267595159538","QC:javacc","5.11976347922449e-28"
"squid.EmptyStatementUsageCheck","0.65429096257077","0.0323442379133117","0.118603556952684","0.0123344044172885","0.867298298258964","QC:javacc","1.40737788803882e-27"
"squid.ForLoopCounterChangedCheck","0.674818670575724","-0.0303837703589897","0.00135131444646457","-0.0262858944363336","0.721738228342341","QC:javacc","3.83824067575055e-29"
"squid.HiddenFieldCheck","0.0202592722161458","0.168351803056","0.00117503887815111","0.22254010218036","0.00226596702256478","QC:javacc","3.84554963237285e-29"
"squid.LabelsShouldNotBeUsedCheck","0.306035280377472","0.0738767879488217","0.63743753674118","0.121780575111864","0.0977546345024929","QC:javacc","4.13048366085088e-27"
"squid.MethodCyclomaticComplexity","0.0141978633386834","0.173947873921638","0.00502327722983733","0.176931624872898","0.015698534247525","QC:javacc","7.24174503956124e-27"
"squid.MissingDeprecatedCheck","0.337444258476381","-0.069561432744515","0.312481188764187","-0.0613010298267187","0.405871571012113","QC:javacc","4.29682554931554e-27"
"squid.ModifiersOrderCheck","0.106913438135583","0.11386529955649","0.121229481803294","-0.0174840817293533","0.812764068336799","QC:javacc","4.15907664993863e-26"
"squid.RedundantThrowsDeclarationCheck","0.000356856985241859","0.258896574364057","0.000339751721003351","0.332775165448551","3.4704866926037e-06","QC:javacc","1.62959194493717e-29"
"squid.S00100","0.714486602928669","0.0253442855156956","2.30169375329324e-05","0.00090434660820608","0.990225759021286","QC:javacc","6.9301920066116e-26"
"squid.S00101","0.606382528735631","-0.0373645653756241","0.00340869841170271","-0.0329275324872333","0.655477800735886","QC:javacc","8.01431208389227e-29"
"squid.S00105","0.737363831253501","-0.0243187127580904","0.828794992872669","-0.0220705991499971","0.764932324794818","QC:javacc","9.14106313403298e-26"
"squid.S00108","0.369253104919424","0.0648801478434128","0.0398263835503304","0.161278812454236","0.0278680536118042","QC:javacc","4.59245549434852e-28"
"squid.S00112","0.851324370786022","-0.0132463625180548","0.0189189435489233","-0.0101804634435423","0.890311072978689","QC:javacc","2.29151709090531e-25"
"squid.S00115","0.919877497425459","-0.00724380422573681","0.936499163506514","0.0363858924783538","0.621973409936487","QC:javacc","4.82231227599454e-27"
"squid.S00116","0.0338627525812778","0.152204247256816","0.5318278753601","0.0204504048551774","0.781737779306527","QC:javacc","2.93640311772905e-27"
"squid.S00117","0.894759473698889","-0.00945180192082251","0.955207742283875","0.00447523420267708","0.951659527015387","QC:javacc","1.05518591291708e-28"
"squid.S00120","0.674814067315352","-0.0304250246486747","0.00117503887815111","-0.0268120605036578","0.71640469570635","QC:javacc","3.84554963237285e-29"
"squid.S00122","0.0636115222357652","0.130166011996973","0.00663315017406716","0.140669928404216","0.0554819889684946","QC:javacc","6.27310621585947e-26"
"squid.S106","0.793522730270045","0.018231972933008","0.000696373955201016","0.0417754899729995","0.57129306832731","QC:javacc","2.54536962056437e-27"
"squid.S1065","0.550784645188024","-0.0432632512859359","0.0085292558411887","-0.0381257509059731","0.605401502308168","QC:javacc","1.56787406059977e-28"
"squid.S1066","0.000228044207781983","0.265596453003241","0.395377830138007","0.476094898457808","6.50682350907035e-12","QC:javacc","1.65924652684737e-27"
"squid.S1067","0.000953420061030691","0.238586873250697","0.076068912845871","0.0262864999558508","0.721732082659356","QC:javacc","5.80990549218298e-29"
"squid.S1068","0.0398021807000687","0.149082620778506","0.00117503887815111","0.0563053270576813","0.44526575911093","QC:javacc","3.84554963237285e-29"
"squid.S1118","0.426236095470409","-0.0574351328140162","0.0735658292351331","-0.0479545327287616","0.515706548725768","QC:javacc","7.89203734780393e-28"
"squid.S1126","0.00136735180009699","0.231386212738525","0.00963704474083042","0.520288704225858","2.71625143510143e-14","QC:javacc","8.99710206372222e-29"
"squid.S1132","0.000505051790728924","0.246030769814241","0.149198124679274","0.212343424686012","0.00361761738157864","QC:javacc","5.54959736917531e-26"
"squid.S1133","0.337444258476381","-0.069561432744515","0.312481188764187","-0.0613010298267187","0.405871571012113","QC:javacc","4.29682554931554e-27"
"squid.S1134","0.767334013194288","-0.0214555172124909","0.000339751721003351","-0.0189076798550313","0.797834305114913","QC:javacc","1.62959194493717e-29"
"squid.S1141","0.606382528735631","-0.0373645653756241","0.00340869841170271","-0.0329275324872333","0.655477800735886","QC:javacc","8.01431208389227e-29"
"squid.S1147","0.550784645188024","-0.0432632512859359","0.0085292558411887","-0.0381257509059731","0.605401502308168","QC:javacc","1.56787406059977e-28"
"squid.S1148","0.503596237358377","-0.0485032195457755","0.0188262067616603","-0.0427434742321624","0.562401400284225","QC:javacc","2.9282639027866e-28"
"squid.S1149","0.0173078686824255","0.166877192309542","0.000192542771309109","0.093485053592083","0.20438668621784","QC:javacc","2.21975470344589e-25"
"squid.S1151","0.773578986027619","0.0207683690841242","0.273274929552636","0.0392321698519727","0.594966183488083","QC:javacc","1.36024634816806e-27"
"squid.S1155","0.0854411115024969","0.123727055743451","0.137718649258667","0.0119064976723449","0.871861831353714","QC:javacc","3.10208609468219e-28"
"squid.S1157","0.00139670927157542","0.231719585894902","0.0003599380733383","0.0983199352461629","0.181842693992448","QC:javacc","1.62959194493717e-29"
"squid.S1161","0.462281746557581","0.0531854040064198","0.0709406860051476","0.231241328078314","0.00149524773980523","QC:javacc","4.84580413227713e-28"
"squid.S1165","0.393704835582404","-0.0615224459448262","0.13771706949517","-0.0464752260960416","0.528756620711765","QC:javacc","5.93692631138843e-28"
"squid.S1166","0.962774589024252","0.00328795724105544","0.00134642429205315","0.0720115546922396","0.328690584313361","QC:javacc","2.38999881246262e-23"
"squid.S1172","0.187991102931717","-0.0950056947455528","0.677635449253044","-0.0767377807279387","0.297854892372732","QC:javacc","9.35998311651004e-26"
"squid.S1181","0.337444258476381","-0.069561432744515","0.257511686696095","-0.0613010298267187","0.405871571012113","QC:javacc","4.29682554931554e-27"
"squid.S1185","0.46254853070123","-0.0531570943505664","0.03856182469622","-0.0446576084704722","0.545016313409674","QC:javacc","4.9165615773244e-28"
"squid.S1186","0.857264413972201","-0.0128844584658275","0.807636562702896","0.0019084247485381","0.979375379580112","QC:javacc","3.46199478967434e-27"
"squid.S1192","0.00397965777041369","0.202547173323706","0.0281671856375902","0.158074628351994","0.0311709006331653","QC:javacc","5.61137609932119e-27"
"squid.S1194","0.550784645188024","-0.0432632512859359","0.0085292558411887","-0.0381257509059731","0.605401502308168","QC:javacc","1.56787406059977e-28"
"squid.S1197","0.879989485033873","-0.0107081426178194","0.0500894988236808","-0.0236863117801236","0.748281962345258","QC:javacc","6.20900614959439e-25"
"squid.S1206","0.767334013194288","-0.0214555172124909","0.000339751721003351","-0.0189076798550313","0.797834305114913","QC:javacc","1.62959194493717e-29"
"squid.S1213","0.175970814748176","0.0904926830662316","7.44643936444023e-13","-0.00870189612671749","0.906162561152552","QC:javacc","6.78726829527348e-22"
"squid.S1214","0.550784645188024","-0.0432632512859359","0.0085292558411887","-0.0381257509059731","0.605401502308168","QC:javacc","1.56787406059977e-28"
"squid.S1220","1.42879103034539e-05","-0.314684699135623","4.03209478064282e-19","-0.277315969016551","0.00012709420814615","QC:javacc","9.16060726368911e-20"
"squid.S1226","0.313264692643264","-0.072434721697352","0.410117027104277","-0.0510574948548091","0.488881569593461","QC:javacc","1.58582910983816e-27"
"squid.S128","0.767334013194288","-0.0214555172124909","0.000339751721003351","-0.0189076798550313","0.797834305114913","QC:javacc","1.62959194493717e-29"
"squid.S1301","0.4625148110671","-0.0532800010911744","0.037330345557557","-0.0469530141515843","0.524523537018904","QC:javacc","5.27393788036367e-28"
"squid.S1319","8.59032911472371e-05","0.284801020529757","0.00340869841170271","0.443424104161409","2.3202734050344e-10","QC:javacc","8.01431208389227e-29"
"squid.S134","3.5497923627762e-05","0.29213957650624","0.0847572918545423","0.2339349951781","0.00131058984595376","QC:javacc","4.28348219079545e-27"
"squid.S135","0.0269341164507757","0.158982061469602","0.521732437415984","0.109938989623068","0.135229999425757","QC:javacc","5.05054439049513e-27"
"squid.S1444","0.251672248355975","0.08168875552202","0.30280759163973","0.163728759034814","0.0255489394844807","QC:javacc","3.33385236449982e-28"
"squid.S1481","0.606393300161812","-0.0372966914496887","0.00368924040360499","-0.0286029582370516","0.698355054608262","QC:javacc","5.2887378469987e-29"
"squid.S1488","0.244691464184655","0.084363340007575","0.0085292558411887","0.0209691629982852","0.776345540765653","QC:javacc","1.56787406059977e-28"
"squid.S1905","0.00139670927157542","0.231719585894902","0.000339751721003351","0.0983199352461629","0.181842693992448","QC:javacc","1.62959194493717e-29"
"squid.S2131","0.171341829961265","0.0983509057939363","0.30987728648516","0.048586479506043","0.510182645216805","QC:javacc","3.94855910366676e-28"
"squid.S2166","0.767334013194288","-0.0214555172124909","0.000339751721003351","-0.0189076798550313","0.797834305114913","QC:javacc","1.62959194493717e-29"
"squid.S2178","0.674814067315352","-0.0304250246486747","0.00117503887815111","-0.0268120605036578","0.71640469570635","QC:javacc","3.84554963237285e-29"
"squid.S2273","0.767334013194288","-0.0214555172124909","0.000339751721003351","-0.0189076798550313","0.797834305114913","QC:javacc","1.62959194493717e-29"
"squid.S2274","0.674814067315352","-0.0304250246486747","0.00117503887815111","-0.0268120605036578","0.71640469570635","QC:javacc","3.84554963237285e-29"
"squid.S2386","0.31702682849937","0.0718030581708722","0.676333055158989","0.14459759018461","0.0489398903096005","QC:javacc","1.7604839269188e-28"
"squid.SwitchLastCaseIsDefaultCheck","2.74240079502829e-07","0.372019280069727","0.00925433125982885","0.185580487957163","0.0112131006677169","QC:javacc","6.68827154413156e-29"
"squid.UnusedPrivateMethod","0.554489751297041","0.0426324104618293","0.079448441277437","-0.00221498204005707","0.976063288624998","QC:javacc","8.3439793871938e-28"
"squid.UselessImportCheck","0.606382528735631","-0.0373645653756241","0.00340869841170271","-0.0329275324872333","0.655477800735886","QC:javacc","8.01431208389227e-29"
"code_smells.antisingleton","7.52727498377377e-08","0.0743370455001099","0.637647173521288","0.0632719890231573","5.93770156902313e-06","QC:jboss","0"
"code_smells.baseclass_abstract","0.262672825815865","-0.015482142736328","1.07242626319638e-70","-0.0129252670747211","0.355372931205995","QC:jboss","0"
"code_smells.class_data_private","0.108205155796284","-0.0222027090522557","0.0120074551211263","-0.020805478592861","0.136806515134769","QC:jboss","0"
"code_smells.complex_class","5.52721225927834e-51","0.207592656693548","1.19517339625233e-53","0.1910885336872","2.91049682116878e-43","QC:jboss","0"
"code_smells.lazy_class","0.00703722071518456","-0.0372517855021437","2.00084712288882e-17","-0.0325191595484704","0.0200296580243658","QC:jboss","0"
"code_smells.long_method","4.0206129513755e-10","0.0864330572759037","2.74001368124363e-113","0.078322908256147","2.03684523447811e-08","QC:jboss","0"
"code_smells.long_parameter_list","2.08408981878969e-14","0.105674954725681","7.40937911819161e-103","0.0862024672585005","6.61116028408521e-10","QC:jboss","0"
"code_smells.many_field_attributes_not_complex","0.701255800385529","-0.00530253597209691","1.02002820811548e-79","-0.00442682222867323","0.751602474106646","QC:jboss","0"
"code_smells.refused_parent_bequest","0.367867438229156","-0.0124465082604817","3.45969837360656e-74","-0.010390967591131","0.457486277513471","QC:jboss","0"
"code_smells.spaghetti_code","2.20418956602339e-09","0.0826840901212398","1.27018958183607e-58","0.0836822852654056","2.04810820112899e-09","QC:jboss","0"
"code_smells.speculative_generality","0.0632760381978789","0.0256711563292357","4.37698474392264e-79","0.0235587765263185","0.0920411551410379","QC:jboss","0"
"common.java.DuplicatedBlocks","0.000313133461304493","0.0498176135456675","4.41051799395132e-129","0.0619371682949113","9.29860659239827e-06","QC:jboss","0"
"squid.AssignmentInSubExpressionCheck","0.0499053530897596","0.0271021290030422","4.37698474392264e-79","0.0622001560139309","8.51809814147292e-06","QC:jboss","0"
"squid.ClassCyclomaticComplexity","1.93381646029524e-12","0.0972965731272329","5.24422958688165e-73","0.188446298948084","4.21648638826278e-42","QC:jboss","0"
"squid.ClassVariableVisibilityCheck","0.185866533742879","0.0180782421782236","0.608635123948011","0.0232346903542367","0.0966039849268873","QC:jboss","0"
"squid.CommentedOutCodeLine","5.75453152590449e-20","0.124426590255087","2.71577597541754e-06","0.163856511704454","4.10117674691394e-32","QC:jboss","0"
"squid.EmptyStatementUsageCheck","8.868976563021e-05","0.0541250828953135","1.24995040014389e-54","0.0422043885066879","0.00253583182351431","QC:jboss","0"
"squid.ForLoopCounterChangedCheck","1.7185032879134e-07","0.0722374979738218","4.29423680707713e-74","0.0175670999663781","0.20905242460911","QC:jboss","0"
"squid.HiddenFieldCheck","3.75289441653278e-14","0.104313048954352","3.74375016141781e-30","0.128137164405765","3.58022119336059e-20","QC:jboss","0"
